folder_name,java_file_name,class_name,method_name,return_type,parameters,modifiers,throws,signature_text,line_number
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,getFieldNames,List<String>,,public static,,public static List<String> getFieldNames(),996
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,getByName,Object,String name,public,,public Object getByName(String name),1007
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,setByName,boolean,"String name, Object value",public,"TorqueException, IllegalArgumentException","public boolean setByName(String name, Object value) throws TorqueException, IllegalArgumentException",1029
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,getByPeerName,Object,String name,public,,public Object getByPeerName(String name),1063
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,setByPeerName,boolean,"String name, Object value",public,"TorqueException, IllegalArgumentException","public boolean setByPeerName(String name, Object value) throws TorqueException, IllegalArgumentException",1087
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,getByPosition,Object,int pos,public,,public Object getByPosition(int pos),1110
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,setByPosition,boolean,"int position, Object value",public,"TorqueException, IllegalArgumentException","public boolean setByPosition(int position, Object value) throws TorqueException, IllegalArgumentException",1132
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,save,void,,public,TorqueException,public void save() throws TorqueException,1154
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,save,void,String dbName,public,TorqueException,public void save(String dbName) throws TorqueException,1168
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,save,void,Connection con,public,TorqueException,public void save(Connection con) throws TorqueException,1189
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,setPrimaryKey,void,ObjectKey<void> key,public,,public void setPrimaryKey(ObjectKey<void> key),1242
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,setPrimaryKey,void,String key,public,,public void setPrimaryKey(String key),1253
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,getPrimaryKey,ObjectKey<void>,,public,,public ObjectKey<void> getPrimaryKey(),1263
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,copy,GtpGroup,,public,TorqueException,public GtpGroup copy() throws TorqueException,1277
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,copy,GtpGroup,Connection con,public,TorqueException,public GtpGroup copy(Connection con) throws TorqueException,1291
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,copy,GtpGroup,boolean deepcopy,public,TorqueException,public GtpGroup copy(boolean deepcopy) throws TorqueException,1306
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,copy,GtpGroup,"boolean deepcopy, Connection con",public,TorqueException,"public GtpGroup copy(boolean deepcopy, Connection con) throws TorqueException",1324
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,copyInto,GtpGroup,GtpGroup copyObj,public,TorqueException,public GtpGroup copyInto(GtpGroup copyObj) throws TorqueException,1338
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,copyInto,GtpGroup,"GtpGroup copyObj, Connection con",public,TorqueException,"public GtpGroup copyInto(GtpGroup copyObj, Connection con) throws TorqueException",1351
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,copyInto,GtpGroup,"GtpGroup copyObj, boolean deepcopy",protected,TorqueException,"protected GtpGroup copyInto(GtpGroup copyObj, boolean deepcopy) throws TorqueException",1365
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,copyInto,GtpGroup,"GtpGroup copyObj, boolean deepcopy, Connection con",public,TorqueException,"public GtpGroup copyInto(GtpGroup copyObj, boolean deepcopy, Connection con) throws TorqueException",1409
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,getPeer,com,,public,,public com getPeer(),1438
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,getTableMap,TableMap,,public,TorqueException,public TableMap getTableMap() throws TorqueException,1450
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,toString,String,,public,,public String toString(),1457
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,equals,boolean,Object toCompare,public,,public boolean equals(Object toCompare),1477
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,hashCode,int,,public,,public int hashCode(),1505
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroup.java,BaseGtpGroup,valueEquals,boolean,GtpGroup toCompare,public,,public boolean valueEquals(GtpGroup toCompare),1525
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,createGtpGroupPeerImpl,GtpGroupPeerImpl,,protected static,,protected static GtpGroupPeerImpl createGtpGroupPeerImpl(),119
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,getGtpGroupPeerImpl,GtpGroupPeerImpl,,public static,,public static GtpGroupPeerImpl getGtpGroupPeerImpl(),132
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,setGtpGroupPeerImpl,void,GtpGroupPeerImpl peerImplInstance,public static,,public static void setGtpGroupPeerImpl(GtpGroupPeerImpl peerImplInstance),152
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,addSelectColumns,void,Criteria criteria,public static,,public static void addSelectColumns(Criteria criteria),163
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,correctBooleans,void,Criteria criteria,public static,TorqueException,public static void correctBooleans(Criteria criteria) throws TorqueException,180
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,correctBooleans,void,ColumnValues columnValues,public static,TorqueException,public static void correctBooleans(ColumnValues columnValues) throws TorqueException,197
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,doSelect,List<GtpGroup>,Criteria criteria,public static,TorqueException,public static List<GtpGroup> doSelect(Criteria criteria) throws TorqueException,214
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,doSelect,List<GtpGroup>,"Criteria criteria, Connection connection",public static,TorqueException,"public static List<GtpGroup> doSelect(Criteria criteria, Connection connection) throws TorqueException",232
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,doSelectAsStream,Stream<GtpGroup>,"Criteria criteria, Connection connection",public static,TorqueException,"public static Stream<GtpGroup> doSelectAsStream(Criteria criteria, Connection connection) throws TorqueException",256
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,doSelect,List<T>,"Criteria criteria, RecordMapper<T> mapper",public static,TorqueException,"public static List<T> doSelect(Criteria criteria, RecordMapper<T> mapper) throws TorqueException",275
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,doSelect,List<T>,"Criteria criteria, RecordMapper<T> mapper, Connection connection",public static,TorqueException,"public static List<T> doSelect(Criteria criteria, RecordMapper<T> mapper, Connection connection) throws TorqueException",296
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,doSelectAsStream,Stream<T>,"Criteria criteria, RecordMapper<T> mapper, Connection connection",public static,TorqueException,"public static Stream<T> doSelectAsStream(Criteria criteria, RecordMapper<T> mapper, Connection connection) throws TorqueException",325
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,doSelect,List<T>,"String query, RecordMapper<T> mapper, String dbName",public static,TorqueException,"public static List<T> doSelect(String query, RecordMapper<T> mapper, String dbName) throws TorqueException",350
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,doSelect,List<T>,"String query, RecordMapper<T> mapper, Connection connection",public static,TorqueException,"public static List<T> doSelect(String query, RecordMapper<T> mapper, Connection connection) throws TorqueException",374
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,doSelectAsStream,Stream<T>,"String query, RecordMapper<T> mapper, Connection connection",public static,TorqueException,"public static Stream<T> doSelectAsStream(String query, RecordMapper<T> mapper, Connection connection) throws TorqueException",402
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,doSelect,List<GtpGroup>,GtpGroup obj,public static,TorqueException,public static List<GtpGroup> doSelect(GtpGroup obj) throws TorqueException,423
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,doSelectSingleRecord,GtpGroup,Criteria criteria,public static,TorqueException,public static GtpGroup doSelectSingleRecord(Criteria criteria) throws TorqueException,439
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,doSelectSingleRecord,GtpGroup,"Criteria criteria, Connection connection",public static,TorqueException,"public static GtpGroup doSelectSingleRecord(Criteria criteria, Connection connection) throws TorqueException",458
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,doSelectSingleRecord,T,"org criteria, RecordMapper<T> mapper",public static,TorqueException,"public static T doSelectSingleRecord(org criteria, RecordMapper<T> mapper) throws TorqueException",477
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,doSelectSingleRecord,T,"org criteria, RecordMapper<T> mapper, Connection connection",public static,TorqueException,"public static T doSelectSingleRecord(org criteria, RecordMapper<T> mapper, Connection connection) throws TorqueException",499
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,doSelectSingleRecord,GtpGroup,GtpGroup obj,public static,TorqueException,public static GtpGroup doSelectSingleRecord(GtpGroup obj) throws TorqueException,520
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,getDbObjectInstance,GtpGroup,,public static,,public static GtpGroup getDbObjectInstance(),531
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,doInsert,ObjectKey<void>,ColumnValues columnValues,public static,TorqueException,public static ObjectKey<void> doInsert(ColumnValues columnValues) throws TorqueException,547
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,doInsert,ObjectKey<void>,"ColumnValues columnValues, Connection con",public static,TorqueException,"public static ObjectKey<void> doInsert(ColumnValues columnValues, Connection con) throws TorqueException",565
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,doInsert,void,GtpGroup obj,public static,TorqueException,public static void doInsert(GtpGroup obj) throws TorqueException,576
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,doInsert,void,"GtpGroup obj, Connection con",public static,TorqueException,"public static void doInsert(GtpGroup obj, Connection con) throws TorqueException",592
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,doInsert,int,"Column[] toInsertInto, Criteria criteria",public static,TorqueException,"public static int doInsert(Column[] toInsertInto, Criteria criteria) throws TorqueException",609
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,doInsert,int,"Column[] toInsertInto, Criteria criteria, String dbName",public static,TorqueException,"public static int doInsert(Column[] toInsertInto, Criteria criteria, String dbName) throws TorqueException",630
torque-orm/target/generated-sources/com/uob/om,BaseGtpGroupPeer.java,BaseGtpGroupPeer,doInsert,int,"Column[] toInsertInto, Criteria criteria, Connection connection",public static,TorqueException,"public static int doInsert(Column[] toInsertInto, Criteria criteria, Connection connection) throws TorqueException",651
