folder_name,java_file_name,import_statement,is_static,is_wildcard
webapp2/src/main/java/com/example/modules/screens,Index.java,org.apache.turbine.pipeline.PipelineData,false,false
webapp2/src/main/java/com/example/modules/screens,Index.java,org.apache.turbine.services.TurbineServices,false,false
webapp2/src/main/java/com/example/modules/screens,Index.java,org.apache.velocity.context.Context,false,false
webapp2/src/main/java/com/example/modules/screens,Index.java,org.apache.turbine.modules.screens.VelocitySecureScreen,false,false
webapp2/src/main/java/com/example/modules/screens,Password.java,org.apache.fulcrum.security.model.turbine.TurbineAccessControlList,false,false
webapp2/src/main/java/com/example/modules/screens,Password.java,org.apache.turbine.Turbine,false,false
webapp2/src/main/java/com/example/modules/screens,Password.java,org.apache.turbine.TurbineConstants,false,false
webapp2/src/main/java/com/example/modules/screens,Password.java,org.apache.turbine.annotation.TurbineConfiguration,false,false
webapp2/src/main/java/com/example/modules/screens,Password.java,org.apache.turbine.annotation.TurbineService,false,false
webapp2/src/main/java/com/example/modules/screens,Password.java,org.apache.turbine.modules.screens.VelocitySecureScreen,false,false
webapp2/src/main/java/com/example/modules/screens,Password.java,org.apache.turbine.om.security.User,false,false
webapp2/src/main/java/com/example/modules/screens,Password.java,org.apache.turbine.pipeline.PipelineData,false,false
webapp2/src/main/java/com/example/modules/screens,Password.java,org.apache.turbine.services.security.SecurityService,false,false
webapp2/src/main/java/com/example/modules/screens,Password.java,org.apache.velocity.context.Context,false,false
webapp2/src/main/java/com/example/modules/screens,Password.java,org.apache.commons.configuration2.Configuration,false,false
webapp2/src/main/java/com/example/modules/screens,SecureScreen.java,org.apache.fulcrum.security.model.turbine.TurbineAccessControlList,false,false
webapp2/src/main/java/com/example/modules/screens,SecureScreen.java,org.apache.turbine.Turbine,false,false
webapp2/src/main/java/com/example/modules/screens,SecureScreen.java,org.apache.turbine.TurbineConstants,false,false
webapp2/src/main/java/com/example/modules/screens,SecureScreen.java,org.apache.turbine.annotation.TurbineConfiguration,false,false
webapp2/src/main/java/com/example/modules/screens,SecureScreen.java,org.apache.turbine.annotation.TurbineService,false,false
webapp2/src/main/java/com/example/modules/screens,SecureScreen.java,org.apache.turbine.modules.screens.VelocitySecureScreen,false,false
webapp2/src/main/java/com/example/modules/screens,SecureScreen.java,org.apache.turbine.om.security.User,false,false
webapp2/src/main/java/com/example/modules/screens,SecureScreen.java,org.apache.turbine.pipeline.PipelineData,false,false
